property_id,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
661,0,0,2,1.0,1.0,7,0.37
662,0,2,1,1.0,1.0,7,0.81
664,14,1,3,2.0,3.0,6,2.91
665,14,0,7,2.0,2.0,6,2.84
666,0,1,1,1.5,1.0,2,1.02
667,0,0,4,1.0,1.0,2,0.16
668,0,0,4,1.5,2.0,4,0.75
669,0,0,4,1.0,1.0,0,0.97
670,0,0,6,2.0,2.0,9,0.41
671,0,0,4,1.0,1.0,3,2.6
672,0,0,4,1.0,2.0,1,0.8
673,0,0,4,1.5,1.0,7,1.35
674,14,0,2,1.0,1.0,9,0.68
675,0,0,3,1.0,1.0,4,0.23
676,14,1,3,2.0,2.0,9,0.92
677,0,1,2,1.5,1.0,2,0.54
678,0,0,2,1.5,0.0,4,0.44
679,0,1,2,1.0,1.0,4,3.65
680,0,0,4,1.0,1.0,9,1.26
681,0,0,3,1.0,1.0,9,0.48
682,0,0,5,1.5,2.0,9,1.07
683,0,0,4,1.0,2.0,1,2.52
685,0,0,2,1.0,1.0,6,0.26
686,0,1,2,2.0,1.0,1,1.53
687,0,1,2,1.0,1.0,1,1.53
688,0,0,4,1.0,1.0,0,1.71
689,0,0,3,1.0,2.0,0,3.19
690,0,0,2,1.0,1.0,7,1.73
691,14,1,2,1.5,1.0,3,2.93
692,0,1,2,1.0,1.0,9,0.64
693,0,0,4,2.0,2.0,7,1.71
694,0,1,2,1.0,1.0,4,1.35
695,0,1,2,1.0,2.0,4,1.27
696,0,0,8,1.0,2.0,0,1.31
697,0,0,5,2.0,2.0,7,1.37
698,0,1,2,1.0,1.0,2,0.3
699,0,0,2,1.0,0.0,4,0.92
700,0,0,5,1.0,2.0,8,1.07
701,0,1,1,1.0,1.0,4,1.16
702,0,0,4,2.0,2.0,2,1.02
703,0,0,2,1.0,1.0,9,0.14
704,0,0,4,1.0,1.0,2,0.34
705,0,2,3,1.0,1.0,9,1.37
706,0,0,4,1.0,2.0,9,2.05
707,0,0,2,1.0,1.0,1,2.53
708,0,0,4,1.0,1.0,0,0.72
709,0,0,2,1.0,1.0,2,1.01
710,0,1,2,1.0,1.0,1,0.6
711,0,1,3,1.0,1.0,1,3.39
712,0,1,2,1.0,1.0,8,1.75
713,14,1,2,1.0,1.0,5,1.04
714,0,0,5,2.0,2.0,9,0.78
715,0,1,2,1.0,1.0,9,1.76
716,0,0,8,2.0,4.0,9,1.67
717,0,0,5,1.0,2.0,0,1.05
718,14,1,2,1.0,2.0,9,2.59
719,0,0,9,1.0,1.0,1,1.06
720,14,0,4,1.0,2.0,6,0.8
721,0,1,1,1.0,1.0,0,0.63
722,0,0,4,1.0,1.0,2,0.18
723,0,0,4,1.0,2.0,4,0.32
724,14,0,2,1.0,1.0,6,0.88
725,0,1,2,1.0,1.0,2,0.57
726,0,1,2,1.0,1.0,9,0.9
727,14,1,2,1.0,1.0,0,0.81
728,14,1,3,1.0,0.0,9,0.79
729,0,0,4,0.5,1.0,0,0.62
730,0,0,3,1.5,2.0,4,0.97
731,0,0,2,1.0,0.0,2,1.36
732,14,1,1,1.5,1.0,0,1.17
733,0,0,4,1.0,3.0,8,1.78
734,0,1,2,1.0,1.0,0,0.26
735,0,0,2,1.0,0.0,0,0.56
736,0,0,3,1.0,2.0,4,1.03
737,0,1,2,1.0,1.0,2,0.71
738,0,0,4,1.0,2.0,9,1.1
739,0,0,4,2.0,2.0,1,0.45
740,0,1,2,1.0,1.0,2,1.17
741,0,1,2,1.0,1.0,4,0.53
742,0,1,2,1.0,1.0,4,0.39
743,0,0,1,1.5,1.0,3,0.69
744,0,0,2,1.0,1.0,1,4.55
745,15,0,3,2.0,2.0,9,1.78
746,0,1,2,1.0,1.0,2,0.21
747,0,1,2,1.0,1.0,6,2.23
748,0,0,4,1.0,2.0,6,2.2
749,0,0,2,1.0,1.0,8,2.6
750,0,0,4,1.5,1.0,2,0.89
751,14,1,1,1.0,1.0,6,2.18
752,0,0,2,1.0,0.0,1,0.82
753,0,0,3,1.0,2.0,2,1.1
754,0,0,2,1.0,1.0,7,0.78
755,0,1,1,1.0,1.0,4,0.92
756,0,0,3,1.5,2.0,4,0.97
757,0,0,6,1.0,2.0,9,0.88
758,15,1,2,1.0,1.0,6,1.27
759,0,0,9,1.0,1.0,1,0.97
760,0,0,3,1.5,2.0,6,0.76
761,15,0,2,1.5,2.0,7,1.62
762,0,0,4,1.0,1.0,2,0.65
763,0,0,6,1.5,2.0,3,1.24
764,0,1,2,1.0,1.0,9,2.06
765,0,0,2,1.0,1.0,9,1.19
767,0,0,4,1.0,1.0,9,0.63
768,0,1,2,1.0,1.0,9,0.96
769,0,0,2,1.0,1.0,2,1.47
770,14,1,2,2.5,1.0,9,2.53
771,0,0,4,1.0,2.0,1,1.17
772,0,0,2,1.0,1.0,2,1.53
773,0,0,4,1.0,1.0,0,1.06
774,0,0,6,1.5,3.0,4,1.17
775,0,0,2,1.0,1.0,4,0.61
776,0,0,4,1.0,2.0,1,2.35
777,0,0,4,1.0,1.0,1,0.49
778,0,0,2,1.0,1.0,1,0.5
779,14,1,2,1.0,1.0,6,0.97
780,0,0,4,1.0,1.0,0,1.15
781,0,0,2,1.0,1.0,0,1.5
782,0,0,2,1.0,1.0,3,1.7
783,11,1,1,1.0,0.0,0,1.2
784,0,2,1,0.5,1.0,0,1.21
785,0,0,3,1.0,2.0,0,1.18
786,0,0,3,1.0,2.0,0,1.26
787,0,0,2,1.0,1.0,7,0.72
788,0,0,4,1.0,1.0,2,1.13
789,0,0,4,1.0,1.0,0,1.0
790,14,0,4,1.0,1.0,6,1.65
791,0,0,2,1.0,1.0,7,1.88
792,0,0,4,1.0,1.0,9,1.4
793,12,1,2,1.0,1.0,0,1.49
794,0,0,2,1.0,1.0,9,0.63
795,0,0,4,1.0,2.0,4,1.18
796,0,0,2,1.0,1.0,4,0.94
797,0,0,3,1.0,1.0,3,0.41
798,0,1,2,1.0,1.0,0,1.59
799,0,0,3,1.0,1.0,0,0.92
800,0,1,2,1.5,1.0,2,0.66
801,0,1,2,1.5,1.0,2,0.72
802,0,1,2,1.0,1.0,9,0.9
803,1,1,2,1.0,1.0,1,0.38
804,0,0,5,1.0,2.0,7,1.59
805,0,1,2,1.0,1.0,5,1.34
806,0,1,1,1.0,0.0,5,1.51
807,14,1,2,1.0,1.0,9,2.52
808,14,1,2,1.0,1.0,9,2.35
809,14,0,12,2.0,3.0,2,0.95
810,14,0,16,3.0,6.0,4,0.44
811,0,0,2,1.0,1.0,8,1.55
812,0,0,2,1.0,1.0,1,1.36
813,0,1,4,1.0,2.0,0,0.88
814,14,0,3,1.0,1.0,6,0.58
815,0,0,2,1.0,0.0,6,1.31
816,14,1,3,1.0,0.0,6,1.24
817,20,1,2,1.0,1.0,6,1.43
818,0,2,6,1.0,1.0,6,1.97
819,0,0,3,1.0,1.0,2,0.18
820,0,0,1,1.0,0.0,3,2.72
821,0,0,3,1.0,0.0,4,1.3
822,0,1,2,0.5,1.0,4,0.63
823,12,1,2,1.0,1.0,3,1.47
824,12,1,2,1.0,1.0,3,1.48
825,0,0,4,1.0,1.0,3,2.54
826,0,0,4,1.0,1.0,5,1.76
827,14,0,4,1.0,3.0,1,0.26
828,0,1,1,1.0,1.0,0,0.38
829,14,0,12,2.0,6.0,9,0.7
830,0,0,8,2.0,4.0,4,1.22
831,8,1,2,1.5,1.0,0,1.17
832,14,0,4,1.0,1.0,4,0.22
833,0,0,4,1.0,2.0,5,1.41
834,0,0,1,1.0,1.0,9,0.96
835,13,2,16,0.5,1.0,5,0.84
836,17,2,16,0.5,1.0,5,0.91
837,13,2,16,0.5,1.0,5,0.99
838,0,0,3,1.0,1.0,1,0.48
839,0,0,4,1.0,2.0,2,0.43
840,0,0,2,1.0,0.0,1,1.16
841,0,0,4,2.0,1.0,7,0.34
842,0,0,6,1.5,3.0,7,1.62
843,0,0,4,2.0,2.0,7,1.24
844,14,1,4,2.0,2.0,0,1.24
845,0,0,4,1.0,0.0,7,1.53
846,0,0,6,2.0,3.0,9,1.27
847,0,0,5,1.0,2.0,8,1.28
848,0,1,2,2.0,1.0,2,0.71
849,0,0,5,1.0,2.0,8,1.49
850,0,1,1,1.0,1.0,2,0.71
851,0,0,3,1.0,1.0,2,0.61
852,0,1,3,1.0,1.0,4,1.06
853,0,0,2,1.0,0.0,4,1.04
854,0,0,4,1.0,1.0,4,1.35
855,0,0,2,1.0,1.0,4,0.1
856,0,1,2,1.0,2.0,2,2.28
857,0,0,2,1.0,1.0,7,1.53
858,8,1,2,1.0,1.0,8,1.93
859,0,2,1,1.0,1.0,8,2.0
860,20,1,2,1.5,1.0,9,1.42
861,0,0,2,1.0,0.0,2,0.32
862,0,0,6,1.0,2.0,2,0.39
863,0,0,4,1.0,1.0,2,0.36
864,0,0,2,0.0,1.0,2,0.34
865,0,0,2,0.0,1.0,2,0.4
866,0,0,5,1.0,2.0,2,0.22
867,0,0,5,1.0,1.0,2,0.33
868,0,0,2,1.0,0.0,2,0.32
870,12,0,3,1.0,1.0,2,1.0
871,0,0,2,1.0,2.0,1,0.76
872,0,1,2,1.0,1.0,9,0.94
873,0,0,4,1.0,2.0,9,0.78
874,0,0,2,1.0,0.0,4,1.56
875,0,0,2,1.0,1.0,0,0.13
876,14,1,2,1.0,1.0,2,0.29
877,14,1,2,1.0,1.0,2,0.61
878,14,1,2,1.0,1.0,2,0.64
879,14,1,2,1.0,1.0,2,0.87
880,0,1,6,1.0,2.0,1,2.13
881,0,1,2,1.0,0.0,2,1.09
882,14,1,1,2.0,1.0,0,0.8
883,0,1,1,2.0,1.0,0,0.89
884,0,1,1,2.0,1.0,0,0.83
885,0,1,1,2.0,1.0,0,0.79
886,0,0,5,1.0,2.0,0,1.82
887,0,0,7,1.0,2.0,5,0.34
888,0,0,4,1.0,1.0,9,0.53
889,14,1,2,3.0,1.0,3,1.49
891,14,0,2,1.0,1.0,1,0.58
892,14,0,2,1.0,0.0,1,0.61
893,0,0,2,1.0,1.0,4,1.01
894,0,0,2,1.0,0.0,4,1.01
895,8,0,2,1.0,0.0,4,1.09
896,8,0,2,1.0,0.0,2,1.53
897,0,1,2,1.0,1.0,4,0.88
898,0,1,2,1.0,1.0,4,0.9
899,0,0,2,1.0,1.0,3,2.47
900,0,0,2,1.5,1.0,9,0.91
901,14,1,2,1.0,1.0,0,1.67
902,14,1,1,1.0,1.0,0,1.69
903,14,1,1,1.0,1.0,0,1.61
904,14,1,2,1.0,1.0,8,1.14
905,0,1,2,1.0,1.0,4,0.22
906,0,0,6,2.0,2.0,4,0.39
907,0,1,2,1.0,1.0,4,0.8
908,0,1,2,1.0,1.0,7,0.68
909,0,1,2,1.0,1.0,2,1.41
910,8,0,2,1.0,1.0,6,8.0
911,0,1,2,1.0,1.0,5,1.65
913,0,1,2,1.0,1.0,8,2.74
914,0,0,6,1.0,2.0,0,1.92
916,14,0,2,1.5,1.0,0,0.67
917,0,0,4,1.0,2.0,0,1.32
918,8,1,2,1.0,1.0,5,1.78
919,8,0,6,1.0,2.0,4,0.45
920,0,0,1,1.0,1.0,1,0.81
921,0,0,2,1.0,1.0,0,0.94
922,0,0,2,1.0,1.0,7,1.49
923,0,0,2,1.0,1.0,1,1.49
924,0,0,4,1.0,2.0,1,0.76
925,0,1,2,1.0,1.0,2,0.85
926,20,1,1,1.0,1.0,9,1.22
927,1,1,2,1.0,1.0,4,0.48
928,0,0,6,1.5,3.0,1,1.01
929,0,0,5,1.5,2.0,1,0.91
930,0,1,1,1.0,1.0,7,0.74
931,0,0,2,1.0,1.0,1,1.35
932,0,0,4,1.0,1.0,0,0.97
933,0,0,2,1.0,1.0,4,0.3
934,0,0,2,1.0,1.0,4,0.34
935,0,0,2,1.0,1.0,3,1.4
936,0,0,2,1.0,1.0,6,0.83
937,0,0,4,1.0,0.0,9,0.58
938,0,0,3,1.5,1.0,1,0.46
939,0,1,2,1.0,1.0,4,0.66
940,0,0,2,1.0,1.0,4,0.66
941,0,0,2,2.0,1.0,9,0.65
942,0,0,2,1.0,1.0,0,0.46
943,20,0,7,1.5,3.0,6,0.92
944,0,1,1,1.0,1.0,7,0.56
945,0,0,4,1.0,0.0,1,0.51
946,0,1,1,1.0,1.0,9,1.09
947,0,1,2,1.0,1.0,4,0.47
948,0,0,3,1.0,2.0,0,0.91
949,0,0,4,2.0,2.0,4,1.08
950,0,0,2,1.0,1.0,2,0.06
951,0,0,2,1.0,1.0,4,1.06
952,21,0,6,1.0,3.0,6,6.6
953,0,0,2,1.0,1.0,9,0.63
954,14,1,2,1.0,1.0,9,1.73
955,0,0,2,1.0,1.0,7,1.29
956,0,0,4,1.0,1.0,7,1.21
957,14,1,2,1.0,1.0,0,0.59
958,0,1,2,1.0,1.0,9,0.96
959,14,0,6,1.0,4.0,9,2.65
960,0,0,2,1.0,1.0,9,0.1
961,14,1,2,1.0,1.0,1,1.14
962,14,1,2,1.0,1.0,0,0.73
963,0,1,1,1.0,1.0,0,0.76
964,0,1,2,1.0,1.0,0,0.8
965,0,1,2,1.0,1.0,7,1.08
966,0,0,4,1.0,1.0,9,0.77
967,0,0,4,1.0,1.0,4,0.15
968,0,0,4,1.0,1.0,1,1.06
969,0,0,2,1.0,1.0,4,0.25
970,0,0,4,1.0,1.0,4,0.48
971,0,0,4,1.0,1.0,5,1.23
972,14,0,5,2.0,3.0,9,0.25
973,14,0,2,1.0,1.0,6,0.27
974,0,0,4,1.0,1.0,4,0.31
975,0,0,4,1.0,1.0,5,1.51
976,15,0,2,1.0,0.0,5,1.63
977,0,0,2,1.0,0.0,1,0.5
978,14,0,2,1.0,1.0,0,0.67
979,14,1,2,1.0,1.0,0,0.6
980,16,0,1,1.0,1.0,4,0.85
981,0,0,2,1.0,1.0,4,0.97
982,0,0,3,1.0,0.0,6,1.04
983,0,0,2,1.0,1.0,2,0.83
984,0,1,2,1.0,1.0,2,0.99
985,14,1,2,1.5,1.0,0,0.37
987,8,0,2,1.0,0.0,7,1.46
988,0,0,12,2.0,3.0,0,1.26
989,0,0,3,1.5,2.0,7,1.62
990,0,0,4,1.0,1.0,4,1.06
991,0,1,2,1.0,1.0,4,2.25
992,1,1,2,1.0,1.0,4,0.78
993,0,0,4,1.0,1.0,7,1.27
994,0,0,2,1.0,1.0,6,0.9
995,20,1,2,1.0,1.0,9,0.96
996,0,1,1,1.0,0.0,3,1.64
997,0,0,4,2.0,2.0,1,1.51
998,0,0,3,1.0,0.0,4,0.26
999,0,0,2,1.0,1.0,9,1.14
1000,0,0,2,1.0,0.0,7,3.46
1001,0,0,4,1.0,1.0,9,0.85
1002,0,1,1,1.0,1.0,9,1.2
1003,0,0,2,1.0,1.0,7,1.04
1005,0,1,1,1.0,1.0,9,2.14
1006,0,0,5,1.0,2.0,6,1.35
1007,14,1,2,1.0,1.0,1,0.79
1008,0,0,4,1.0,2.0,1,1.3
1009,0,0,7,1.0,2.0,9,2.17
1010,16,1,1,1.0,1.0,9,1.13
1012,0,1,2,1.0,1.0,7,2.16
1013,15,0,7,2.0,4.0,2,1.1
1014,14,1,1,1.0,1.0,5,1.21
1015,14,1,2,1.0,1.0,5,1.27
1016,14,1,2,1.0,1.0,5,1.28
1017,14,0,2,1.0,2.0,9,0.92
1018,0,0,2,1.0,1.0,4,0.96
1020,0,0,6,1.0,3.0,3,1.77
1021,0,1,1,1.0,1.0,9,0.96
1022,0,0,3,0.5,1.0,9,0.67
1023,14,1,2,1.0,1.0,6,1.8
1024,0,0,2,1.0,1.0,2,0.49
1025,14,0,6,2.0,3.0,9,0.9
1026,14,1,2,1.0,1.0,9,0.2
1027,0,0,2,1.0,1.0,4,0.77
1028,0,0,3,1.0,1.0,9,0.18
1029,0,0,5,1.0,2.0,5,1.65
1030,0,0,4,1.0,1.0,5,1.47
1031,14,0,4,1.0,1.0,2,0.6
1032,15,1,4,1.0,1.0,2,1.43
1033,0,0,2,1.0,1.0,9,0.66
1034,15,0,4,1.0,2.0,2,0.69
1035,0,0,4,1.0,2.0,6,0.39
1037,0,1,4,1.0,1.0,0,1.67
1038,0,0,3,1.0,1.0,7,1.19
1039,0,1,2,1.0,1.0,2,0.39
1040,0,1,1,1.0,1.0,0,1.22
1041,15,0,6,1.5,2.0,9,1.19
1042,0,1,2,1.0,1.0,4,0.38
1043,0,0,4,1.0,1.0,2,0.52
1044,0,0,2,1.5,1.0,9,1.32
1045,0,0,6,1.0,2.0,5,1.37
1046,0,1,1,1.0,1.0,7,1.09
1047,20,0,4,1.0,2.0,6,0.98
1048,14,0,6,1.0,3.0,7,2.8
1049,0,1,2,1.0,1.0,4,0.72
1050,15,0,3,1.5,1.0,2,0.92
1051,0,0,2,1.0,1.0,0,0.93
1052,0,1,2,1.0,1.0,9,1.27
1053,0,0,4,1.0,2.0,4,0.23
1054,0,0,4,1.0,2.0,3,1.15
1055,0,0,4,1.0,1.0,7,1.61
1056,0,1,1,1.0,1.0,2,1.86
1057,0,0,6,1.0,2.0,9,1.35
1058,0,0,2,1.0,1.0,6,1.4
1059,14,1,2,2.0,1.0,9,0.52
1060,0,1,2,2.0,1.0,4,0.4
1061,0,0,2,1.0,0.0,2,0.64
1062,1,0,3,1.0,1.0,2,0.71
1063,0,0,3,1.0,1.0,2,0.67
1064,0,0,3,1.0,1.0,0,1.29
1065,0,1,1,1.0,1.0,2,0.74
1066,0,0,4,1.0,1.0,7,0.64
1067,0,1,2,1.0,1.0,5,2.51
1068,0,0,2,1.0,1.0,9,1.83
1069,0,0,4,1.5,2.0,2,0.13
1070,0,1,2,1.5,1.0,2,0.28
1071,0,0,2,1.0,1.0,0,0.55
1072,0,0,3,1.5,1.0,7,1.3
1073,0,1,2,1.0,1.0,3,3.21
1074,0,0,2,1.0,1.0,9,1.21
1075,14,0,5,1.0,3.0,9,0.74
1076,0,0,2,1.0,1.0,9,0.55
1077,0,0,5,1.5,2.0,2,1.07
1078,0,1,2,2.0,1.0,2,1.02
1079,0,0,3,1.0,1.0,9,1.31
1080,14,1,2,1.0,1.0,6,0.4
1081,0,0,4,1.0,1.0,4,0.33
1082,0,0,2,2.0,1.0,2,0.25
1083,0,0,2,1.0,1.0,1,1.09
1084,0,0,3,1.0,1.0,2,0.33
1085,0,0,4,1.0,1.0,9,1.15
1086,0,0,5,1.0,2.0,9,0.92
1087,0,1,2,1.0,1.0,9,1.23
1088,0,0,4,1.0,0.0,0,1.2
1089,0,0,4,1.0,2.0,1,0.71
1090,0,0,2,1.0,1.0,4,0.62
1091,0,0,3,1.0,2.0,3,0.22
1092,15,0,3,1.0,1.0,2,0.89
1093,14,1,1,1.0,1.0,2,1.27
1094,14,1,2,2.0,2.0,2,1.18
1095,14,2,2,1.0,1.0,2,1.31
1096,0,0,2,1.0,1.0,0,1.04
1097,0,0,4,1.5,1.0,4,0.6
1098,0,0,2,1.0,0.0,6,0.98
1099,0,1,2,1.0,2.0,3,1.6
1100,0,0,2,1.0,2.0,3,1.68
1101,15,0,4,2.0,2.0,1,0.96
1102,0,0,6,2.0,2.0,9,0.92
1103,15,0,4,1.5,1.0,1,1.35
1104,0,0,6,2.5,2.0,1,1.68
1105,0,1,2,1.0,1.0,1,1.68
1106,0,1,2,1.0,1.0,1,1.68
1107,0,0,2,1.0,1.0,7,0.48
1108,0,0,2,1.0,1.0,4,0.23
1109,0,0,2,1.0,1.0,4,0.41
1110,14,1,3,1.0,1.0,6,0.87
1111,14,0,3,1.0,2.0,6,0.64
1112,0,0,2,1.0,0.0,2,1.24
1113,0,0,4,1.0,2.0,9,0.7
1114,0,0,5,1.5,2.0,3,1.26
1115,0,1,2,2.0,1.0,9,0.92
1116,0,0,2,1.0,1.0,9,1.42
1117,14,0,4,1.0,1.0,6,2.46
1118,8,0,2,1.0,1.0,1,1.42
1119,1,1,7,1.0,1.0,6,0.5
1120,0,0,4,1.0,1.0,4,0.93
1121,0,0,4,1.0,1.0,4,0.69
1122,0,0,4,1.0,2.0,4,0.45
1123,0,0,2,1.0,1.0,9,0.8
1124,14,1,2,2.0,1.0,1,1.39
1125,0,0,3,1.0,1.0,9,1.0
1126,0,0,4,1.0,2.0,4,1.55
1127,0,1,2,1.0,1.0,6,0.86
1128,0,1,1,1.0,1.0,6,0.82
1129,14,0,6,2.0,3.0,4,1.11
1130,14,0,4,1.5,2.0,6,0.45
1131,14,0,6,1.5,3.0,7,4.02
1132,0,0,3,1.0,1.0,0,1.09
1133,0,0,2,1.0,1.0,9,1.11
1135,0,1,2,1.0,1.0,2,0.82
1136,0,0,4,2.0,3.0,5,0.37
1137,0,0,4,1.0,1.0,9,0.9
1138,0,1,2,1.0,1.0,2,0.88
1139,14,1,2,1.0,0.0,6,3.12
1140,0,0,2,1.0,1.0,1,2.67
1141,14,1,2,1.0,1.0,1,0.57
1142,0,0,4,1.0,1.0,7,1.42
1143,0,0,4,1.0,1.0,2,0.69
1144,15,0,2,1.0,1.0,9,0.07
1145,0,0,6,3.0,3.0,0,1.04
1146,15,0,4,1.0,0.0,5,0.8
1147,0,0,2,1.0,0.0,5,0.54
1148,0,0,2,1.0,1.0,4,1.02
1149,0,1,2,1.0,1.0,2,1.01
1150,0,0,2,1.0,1.0,0,0.74
1151,14,1,2,1.0,1.0,6,4.69
1152,0,0,4,1.0,2.0,9,0.69
1153,0,0,4,1.5,1.0,4,1.1
1154,0,1,1,1.0,1.0,0,0.3
1155,0,0,2,1.5,0.0,4,4.33
1156,0,0,4,1.0,1.0,2,0.84
1157,0,0,3,1.0,1.0,9,1.41
1158,0,0,4,1.0,1.0,2,0.53
1159,0,0,4,2.0,1.0,9,0.69
1160,15,0,3,1.0,1.0,2,1.52
1161,0,0,2,1.0,1.0,1,1.31
1162,0,0,6,1.5,3.0,6,1.96
1163,0,0,4,2.0,1.0,1,1.35
1164,0,0,4,1.0,1.0,2,0.31
1165,0,1,2,0.5,1.0,6,0.88
1166,0,0,4,1.0,2.0,9,0.42
1167,0,0,2,1.0,1.0,2,0.51
1168,0,0,2,1.0,1.0,0,1.83
1169,0,0,3,1.0,1.0,9,0.27
1170,0,1,2,1.0,1.0,2,1.2
1171,0,1,2,1.5,1.0,6,1.35
1172,14,1,1,1.0,1.0,0,2.06
1173,14,1,1,1.0,1.0,0,1.87
1174,0,0,2,1.0,0.0,2,0.16
1175,0,0,2,1.0,0.0,5,1.37
1176,0,0,2,1.0,0.0,1,0.37
1177,0,1,2,1.0,1.0,4,0.2
1178,0,1,2,1.0,1.0,4,0.23
1179,0,0,2,1.0,1.0,1,1.86
1180,0,0,2,1.0,1.0,9,0.5
1182,0,1,1,1.0,1.0,8,2.56
1183,0,0,5,1.0,2.0,2,1.19
1184,0,1,1,1.0,1.0,4,1.11
1185,0,0,2,1.5,1.0,2,1.39
1186,0,0,2,1.0,1.0,7,1.28
1187,14,1,2,1.0,1.0,7,1.62
1188,0,0,2,1.0,1.0,7,1.29
1189,14,1,1,5.0,1.0,0,1.81
1190,0,0,2,1.0,0.0,7,1.03
1191,14,1,2,1.0,1.0,7,1.37
1192,0,0,2,1.0,1.0,1,1.08
1193,0,0,2,1.0,1.0,2,0.41
1194,0,0,2,1.0,1.0,2,0.43
1195,0,0,4,1.0,2.0,2,0.4
1196,0,1,2,1.0,1.0,9,0.83
1197,0,1,2,2.0,1.0,4,0.59
1198,15,0,4,1.0,2.0,9,1.21
1199,0,0,2,1.0,1.0,4,0.75
1200,0,0,2,1.0,1.0,1,2.2
1201,0,1,2,1.0,1.0,0,0.56
1202,15,1,2,1.5,1.0,7,1.32
1203,0,0,5,1.0,2.0,7,1.46
1204,14,1,2,2.0,1.0,4,0.9
1205,0,0,2,1.0,1.0,0,1.01
1206,0,1,3,1.0,1.0,4,0.74
1207,4,1,2,1.5,1.0,0,1.06
1208,4,1,1,1.5,1.0,0,1.06
1209,4,1,1,1.5,1.0,0,1.07
1210,4,1,1,1.5,1.0,0,0.99
1211,4,0,1,1.5,1.0,0,1.01
1212,4,0,8,1.5,5.0,0,1.04
1213,15,0,2,1.0,1.0,5,0.64
1214,14,0,2,1.0,1.0,0,0.87
1215,14,0,2,1.0,1.0,0,0.84
1216,14,1,2,1.0,1.0,0,0.74
1217,14,1,2,1.0,1.0,0,0.8
1218,14,0,2,1.0,1.0,0,0.8
1219,0,0,2,1.0,1.0,4,0.77
1220,0,0,8,2.0,2.0,1,1.33
1221,14,1,4,1.0,2.0,9,1.33
1222,14,1,2,1.0,1.0,9,1.19
1223,14,1,2,1.0,1.0,9,1.36
1224,14,1,2,1.0,1.0,9,1.3
1225,14,0,10,2.0,5.0,9,1.27
1226,0,1,2,1.0,1.0,7,1.07
1227,14,1,2,1.0,1.0,7,1.85
1228,0,0,4,1.5,2.0,0,0.83
1229,14,1,3,1.0,1.0,3,0.34
1230,0,0,2,2.0,1.0,0,1.06
1231,0,0,4,1.0,2.0,7,1.35
1232,15,1,1,1.5,1.0,8,0.86
1233,0,0,4,1.5,2.0,0,0.41
1234,0,0,3,1.5,1.0,4,0.17
1235,0,0,4,1.0,1.0,2,0.36
1236,0,0,2,1.0,1.0,1,0.33
1237,0,0,3,1.0,1.0,6,1.72
1238,0,1,2,1.5,1.0,9,0.5
1239,0,1,2,1.5,1.0,9,0.67
1240,14,1,2,0.5,1.0,1,1.43
1241,14,1,2,1.0,1.0,9,1.26
1242,15,0,2,1.0,1.0,9,0.48
1243,14,0,3,1.0,2.0,1,1.7
1244,0,1,2,7.5,1.0,2,0.66
1245,0,0,2,1.0,2.0,9,0.47
1246,0,1,2,1.5,1.0,2,0.88
1247,0,0,3,1.0,1.0,7,6.27
1248,0,1,2,1.5,1.0,1,1.73
1249,0,0,6,1.0,3.0,4,0.8
1250,0,0,4,1.0,1.0,6,0.3
1251,0,1,2,1.0,1.0,6,0.36
1252,0,0,2,1.0,0.0,2,0.73
1253,0,0,2,1.5,1.0,2,0.66
1254,0,0,2,1.0,2.0,9,1.26
1255,0,0,4,1.0,1.0,4,0.73
1256,0,1,2,1.0,1.0,0,2.55
1257,14,1,2,2.0,1.0,2,0.61
1258,14,0,7,1.0,3.0,3,2.12
1260,14,1,2,1.0,1.0,4,0.68
1261,0,0,2,1.0,1.0,9,0.24
1263,14,1,4,1.0,1.0,4,0.48
1265,0,0,1,1.5,0.0,7,1.24
1266,1,1,4,1.0,1.0,5,0.98
1267,0,1,2,1.0,1.0,0,1.58
1268,14,0,5,1.0,3.0,6,0.48
1269,0,0,4,1.0,2.0,6,7.37
1270,0,0,3,1.0,1.0,2,1.35
1271,0,0,4,1.0,1.0,2,1.2
1272,0,0,3,1.0,1.0,5,2.19
1273,0,0,2,1.5,1.0,6,0.43
1274,0,0,3,1.5,1.0,6,3.21
1275,0,0,3,1.0,2.0,4,0.71
1276,0,1,2,1.0,0.0,4,0.42
1277,14,0,2,1.0,1.0,9,1.04
1278,0,0,2,1.0,1.0,4,3.57
1279,0,1,1,1.5,1.0,7,1.43
1280,0,0,4,1.0,2.0,9,1.19
1281,14,0,1,2.0,1.0,9,0.87
1282,0,1,1,1.0,1.0,4,0.69
1283,0,1,1,0.5,1.0,4,0.81
1284,0,0,2,1.0,1.0,4,0.76
1286,0,0,2,1.0,0.0,2,0.79
1287,0,0,2,1.0,0.0,2,0.78
1288,0,0,2,1.0,0.0,2,0.27
1289,0,0,2,1.0,0.0,2,0.26
1290,0,0,2,1.0,1.0,2,0.16
1291,0,0,2,1.0,0.0,2,0.27
1292,0,0,4,1.0,1.0,4,1.63
1293,0,2,2,1.0,1.0,4,0.37
1294,0,0,3,1.0,0.0,6,0.78
1295,0,1,2,2.0,1.0,4,0.86
1296,0,0,2,1.0,1.0,4,0.96
1297,0,0,2,1.0,1.0,4,1.34
1298,0,0,2,1.0,1.0,4,0.32
