property_id,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,extra,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification
719,10.0,10.0,10.0,10.0,10.0,10.0,1.54,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
720,10.0,10.0,10.0,10.0,10.0,10.0,0.07,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
721,10.0,10.0,10.0,10.0,10.0,10.0,1.28,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
722,10.0,10.0,10.0,10.0,10.0,10.0,1.96,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
723,10.0,10.0,10.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
724,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
725,10.0,10.0,10.0,10.0,10.0,10.0,6.68,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
726,10.0,10.0,10.0,10.0,10.0,10.0,0.83,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
727,9.0,9.0,9.0,10.0,9.0,9.0,0.81,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
728,10.0,8.0,10.0,10.0,9.0,10.0,4.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
729,10.0,10.0,10.0,10.0,9.0,10.0,4.67,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
730,10.0,10.0,10.0,10.0,9.0,10.0,2.43,"Is Location Exact, Instant Bookable",False,False,False,True,True,False,False
731,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
732,10.0,10.0,10.0,10.0,9.0,10.0,3.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
733,10.0,9.0,10.0,6.0,6.0,8.0,2.55,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
734,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
735,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
736,10.0,10.0,9.0,9.0,10.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
737,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
738,10.0,10.0,9.0,10.0,9.0,9.0,0.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
739,10.0,10.0,10.0,10.0,10.0,10.0,8.05,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
740,9.0,8.0,10.0,10.0,9.0,8.0,5.68,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
741,10.0,9.0,10.0,10.0,10.0,10.0,14.25,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
742,10.0,9.0,10.0,10.0,10.0,10.0,4.0,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
743,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
744,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
745,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
746,10.0,9.0,10.0,10.0,10.0,10.0,0.92,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
747,10.0,10.0,10.0,10.0,9.0,10.0,7.06,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
748,8.0,10.0,10.0,10.0,8.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
749,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
750,10.0,10.0,10.0,10.0,10.0,10.0,0.05,Host Has Profile Pic,False,True,False,False,False,False,False
751,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
752,10.0,10.0,9.0,10.0,10.0,10.0,7.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
753,9.0,8.0,10.0,9.0,9.0,9.0,0.75,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
754,10.0,9.0,10.0,10.0,9.0,10.0,3.85,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
755,10.0,9.0,10.0,10.0,10.0,10.0,2.23,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
756,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
757,8.0,8.0,10.0,10.0,8.0,6.0,1.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
758,9.0,9.0,10.0,10.0,9.0,9.0,2.61,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
759,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
760,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
761,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
762,9.0,9.0,9.0,9.0,9.0,9.0,2.69,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
763,10.0,10.0,10.0,10.0,10.0,9.0,3.16,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
764,9.0,9.0,10.0,9.0,9.0,10.0,1.57,Host Has Profile Pic,False,True,False,False,False,False,False
765,10.0,10.0,10.0,10.0,10.0,10.0,0.58,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
766,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Instant Bookable,False,False,False,False,True,False,False
767,10.0,8.0,10.0,10.0,8.0,10.0,0.06,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
768,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
769,9.0,9.0,9.0,9.0,8.0,9.0,4.58,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
770,10.0,10.0,10.0,10.0,8.0,10.0,1.67,Host Has Profile Pic,False,True,False,False,False,False,False
771,10.0,10.0,10.0,10.0,9.0,10.0,0.22,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
772,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,0.71,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
773,10.0,10.0,10.0,10.0,10.0,10.0,0.13,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
774,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
775,10.0,10.0,10.0,10.0,10.0,10.0,2.5,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
776,10.0,10.0,10.0,10.0,8.0,9.0,5.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
777,9.0,9.0,9.0,9.0,10.0,9.0,4.27,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
778,9.0,9.0,9.0,9.0,10.0,9.0,4.68,Host Has Profile Pic,False,True,False,False,False,False,False
779,9.0,10.0,10.0,10.0,8.0,9.0,1.28,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
780,9.0,9.0,10.0,10.0,8.0,9.0,0.7,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
781,8.0,8.0,9.0,8.0,7.0,8.0,4.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
782,10.0,10.0,10.0,10.0,10.0,10.0,2.31,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
783,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
784,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
785,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
786,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
787,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
788,9.0,9.0,10.0,9.0,10.0,9.0,3.16,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
789,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
790,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
791,10.0,10.0,10.0,10.0,10.0,10.0,0.3,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
792,10.0,9.0,9.0,9.0,9.0,9.0,0.63,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
793,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
794,8.0,9.0,10.0,10.0,9.0,8.0,0.08,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
795,9.0,9.0,9.0,10.0,9.0,9.0,2.14,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
796,10.0,10.0,10.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
797,10.0,9.0,10.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
798,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
799,9.0,8.0,9.0,10.0,8.0,8.0,0.22,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
800,10.0,10.0,10.0,10.0,10.0,10.0,4.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
801,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
802,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
803,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
804,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
805,10.0,9.0,10.0,10.0,9.0,9.0,4.26,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
806,10.0,10.0,10.0,10.0,10.0,10.0,3.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
807,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
808,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
809,9.0,9.0,10.0,10.0,10.0,9.0,2.33,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
810,9.0,9.0,9.0,10.0,9.0,9.0,1.24,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
811,9.0,9.0,10.0,9.0,9.0,9.0,3.0,False,,,,,,,
812,10.0,7.0,9.0,10.0,10.0,8.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
813,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
814,10.0,10.0,10.0,10.0,8.0,10.0,0.37,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
815,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
816,10.0,10.0,10.0,10.0,9.0,10.0,1.94,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
817,9.0,9.0,9.0,10.0,8.0,9.0,1.07,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
818,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
819,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
820,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
821,6.0,2.0,2.0,2.0,6.0,2.0,0.14,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
822,10.0,9.0,10.0,10.0,10.0,10.0,0.53,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
823,10.0,8.0,10.0,10.0,8.0,8.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
824,8.0,8.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
825,10.0,10.0,10.0,10.0,10.0,10.0,0.62,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified",True,True,True,False,False,False,False
826,10.0,8.0,10.0,10.0,8.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
827,10.0,10.0,10.0,10.0,9.0,10.0,0.47,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
828,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
829,10.0,10.0,10.0,10.0,10.0,10.0,0.82,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
830,10.0,10.0,10.0,10.0,10.0,10.0,1.67,"Host Is Superhost, Host Has Profile Pic, Is Location Exact, Instant Bookable",True,True,False,True,True,False,False
831,6.0,6.0,6.0,6.0,8.0,6.0,1.0,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
832,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
833,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
834,10.0,10.0,9.0,10.0,10.0,10.0,0.5,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
835,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
836,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
837,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
838,9.0,10.0,10.0,10.0,10.0,9.0,1.82,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
839,10.0,9.0,10.0,10.0,9.0,9.0,1.35,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
840,8.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
841,10.0,10.0,10.0,10.0,9.0,10.0,0.19,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
842,10.0,10.0,10.0,10.0,10.0,10.0,0.16,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
843,10.0,9.0,10.0,10.0,10.0,9.0,0.24,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
844,10.0,9.0,10.0,10.0,9.0,9.0,6.0,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
845,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
846,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
847,10.0,10.0,10.0,10.0,9.0,9.0,1.1,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
848,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
849,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
850,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
851,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
852,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,0.14,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
853,10.0,10.0,10.0,10.0,9.0,9.0,3.4,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Instant Bookable",True,True,True,False,True,False,False
854,10.0,10.0,10.0,10.0,9.0,9.0,0.62,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Profile Picture, Require Guest Phone Verification",False,True,True,True,False,True,True
855,8.0,8.0,10.0,10.0,10.0,8.0,1.0,Host Has Profile Pic,False,True,False,False,False,False,False
856,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
857,10.0,10.0,10.0,10.0,10.0,10.0,0.71,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
858,10.0,9.0,10.0,10.0,9.0,9.0,13.09,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
859,10.0,10.0,10.0,10.0,9.0,10.0,9.6,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
860,9.0,8.0,10.0,10.0,9.0,9.0,3.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
861,8.0,9.0,8.0,8.0,9.0,9.0,4.39,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
862,8.0,8.0,8.0,8.0,9.0,8.0,3.72,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
863,7.0,8.0,8.0,8.0,9.0,8.0,0.36,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
864,8.0,9.0,9.0,9.0,10.0,8.0,1.58,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
865,9.0,9.0,8.0,9.0,10.0,9.0,1.6,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
866,8.0,8.0,9.0,9.0,9.0,8.0,0.55,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
867,9.0,9.0,9.0,9.0,10.0,9.0,2.47,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
868,6.0,7.0,6.0,7.0,8.0,6.0,0.19,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
869,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
870,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
871,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
872,10.0,10.0,10.0,8.0,8.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
873,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
874,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
875,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,0.1,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
876,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
877,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
878,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
879,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
880,10.0,10.0,10.0,10.0,8.0,10.0,5.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
881,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
882,9.0,9.0,10.0,10.0,9.0,10.0,0.09,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
883,6.0,6.0,10.0,10.0,2.0,8.0,0.05,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
884,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
885,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
886,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
887,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
888,8.0,8.0,8.0,8.0,8.0,8.0,0.57,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
889,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
890,6.0,4.0,2.0,2.0,10.0,4.0,0.13,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
891,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
